#.t	.in_6
#d	W/m2
236.3333333	319.44444
236.375	411.11111
236.4166667	538.88889
236.4583333	741.66667
236.5	691.66667
236.5416667	561.11111
236.5833333	338.88889
236.625	238.88889
236.6666667	102.77778
236.7083333	30.55556
236.75	2.77778
236.7916667	0.0
236.8333333	0.0
236.875	0.0
236.9166667	0.0
236.9583333	0.0
237.0	0.0
237.0416667	0.0
237.0833333	0.0
237.125	0.0
237.1666667	2.77778
237.2083333	61.11111
237.25	175.0
237.2916667	258.33333
237.3333333	272.22222
237.375	447.22222
237.4166667	441.66667
237.4583333	697.22222
237.5	394.44444
237.5416667	383.33333
237.5833333	486.11111
237.625	252.77778
237.6666667	119.44444
237.7083333	91.66667
237.75	13.88889
237.7916667	0.0
237.8333333	0.0
237.875	0.0
237.9166667	0.0
237.9583333	0.0
238.0	0.0
238.0416667	0.0
238.0833333	0.0
238.125	0.0
238.1666667	0.0
238.2083333	8.33333
238.25	30.55556
238.2916667	69.44444
238.3333333	163.88889
238.375	344.44444
238.4166667	55.55556
238.4583333	227.77778
238.5	425.0
238.5416667	425.0
238.5833333	216.66667
238.625	213.88889
238.6666667	200.0
238.7083333	113.88889
238.75	8.33333
238.7916667	0.0
238.8333333	0.0
238.875	0.0
238.9166667	0.0
238.9583333	0.0
239.0	0.0
239.0416667	0.0
239.0833333	0.0
239.125	0.0
239.1666667	2.77778
239.2083333	52.77778
239.25	216.66667
239.2916667	375.0
239.3333333	527.77778
239.375	655.55556
239.4166667	691.66667
239.4583333	755.55556
239.5	711.11111
239.5416667	638.88889
239.5833333	411.11111
239.625	338.88889
239.6666667	172.22222
239.7083333	75.0
239.75	2.77778
239.7916667	0.0
239.8333333	0.0
239.875	0.0
239.9166667	0.0
239.9583333	0.0
240.0	0.0
240.0416667	0.0
240.0833333	0.0
240.125	0.0
240.1666667	0.0
240.2083333	27.77778
240.25	86.11111
240.2916667	152.77778
240.3333333	163.88889
240.375	241.66667
240.4166667	338.88889
240.4583333	466.66667
240.5	294.44444
240.5416667	519.44444
240.5833333	519.44444
240.625	419.44444
240.6666667	225.0
240.7083333	97.22222
240.75	2.77778
240.7916667	0.0
240.8333333	0.0
240.875	0.0
240.9166667	0.0
240.9583333	0.0
241.0	0.0
241.0416667	0.0
241.0833333	0.0
241.125	0.0
241.1666667	0.0
241.2083333	33.33333
241.25	155.55556
241.2916667	291.66667
241.3333333	505.55556
241.375	622.22222
241.4166667	669.44444
241.4583333	711.11111
241.5	669.44444
241.5416667	641.66667
241.5833333	533.33333
241.625	358.33333
241.6666667	183.33333
241.7083333	58.33333
241.75	5.55556
241.7916667	0.0
241.8333333	0.0
241.875	0.0
241.9166667	0.0
241.9583333	0.0
242.0	0.0
242.0416667	0.0
242.0833333	0.0
242.125	0.0
242.1666667	0.0
242.2083333	27.77778
242.25	111.11111
242.2916667	227.77778
242.3333333	505.55556
242.375	641.66667
242.4166667	666.66667
242.4583333	375.0
242.5	330.55556
242.5416667	505.55556
242.5833333	508.33333
242.625	327.77778
242.6666667	38.88889
242.7083333	47.22222
242.75	2.77778
242.7916667	0.0
242.8333333	0.0
242.875	0.0
242.9166667	0.0
242.9583333	0.0
243.0	0.0
243.0416667	0.0
243.0833333	0.0
243.125	0.0
243.1666667	0.0
243.2083333	22.22222
243.25	63.88889
243.2916667	88.88889
243.3333333	152.77778
243.375	122.22222
243.4166667	202.77778
243.4583333	216.66667
243.5	288.88889
243.5416667	397.22222
243.5833333	216.66667
243.625	258.33333
243.6666667	136.11111
243.7083333	75.0
243.75	2.77778
243.7916667	0.0
243.8333333	0.0
243.875	0.0
243.9166667	0.0
243.9583333	0.0
244.0	0.0
244.0416667	0.0
244.0833333	0.0
244.125	0.0
244.1666667	0.0
244.2083333	66.66667
244.25	197.22222
244.2916667	361.11111
244.3333333	519.44444
244.375	636.11111
244.4166667	716.66667
244.4583333	286.11111
244.5	380.55556
244.5416667	461.11111
244.5833333	544.44444
244.625	400.0
244.6666667	241.66667
244.7083333	72.22222
244.75	0.0
244.7916667	0.0
244.8333333	0.0
244.875	0.0
244.9166667	0.0
244.9583333	0.0
245.0	0.0
245.0416667	0.0
245.0833333	0.0
245.125	0.0
245.1666667	0.0
245.2083333	25.0
245.25	130.55556
245.2916667	275.0
245.3333333	397.22222
245.375	572.22222
245.4166667	575.0
245.4583333	555.55556
245.5	650.0
245.5416667	516.66667
245.5833333	375.0
245.625	258.33333
245.6666667	97.22222
245.7083333	61.11111
245.75	11.11111
245.7916667	0.0
245.8333333	0.0
245.875	0.0
245.9166667	0.0
245.9583333	0.0
246.0	0.0
246.0416667	0.0
246.0833333	0.0
246.125	0.0
246.1666667	0.0
246.2083333	27.77778
246.25	105.55556
246.2916667	169.44444
246.3333333	258.33333
246.375	338.88889
246.4166667	366.66667
246.4583333	450.0
246.5	580.55556
246.5416667	419.44444
246.5833333	261.11111
246.625	380.55556
246.6666667	225.0
246.7083333	52.77778
246.75	0.0
246.7916667	0.0
246.8333333	0.0
246.875	0.0
246.9166667	0.0
246.9583333	0.0
247.0	0.0
247.0416667	0.0
247.0833333	0.0
247.125	0.0
247.1666667	0.0
247.2083333	44.44444
247.25	169.44444
247.2916667	308.33333
247.3333333	458.33333
247.375	572.22222
247.4166667	638.88889
247.4583333	675.0
247.5	650.0
247.5416667	586.11111
247.5833333	486.11111
247.625	338.88889
247.6666667	188.88889
247.7083333	55.55556
247.75	0.0
247.7916667	0.0
247.8333333	0.0
247.875	0.0
247.9166667	0.0
247.9583333	0.0
248.0	0.0
248.0416667	0.0
248.0833333	0.0
248.125	0.0
248.1666667	0.0
248.2083333	16.66667
248.25	138.88889
248.2916667	277.77778
248.3333333	375.0
248.375	408.33333
248.4166667	541.66667
248.4583333	416.66667
248.5	316.66667
248.5416667	394.44444
248.5833333	325.0
248.625	302.77778
248.6666667	161.11111
248.7083333	66.66667
248.75	2.77778
248.7916667	0.0
248.8333333	0.0
248.875	0.0
248.9166667	0.0
248.9583333	0.0
249.0	0.0
249.0416667	0.0
249.0833333	0.0
249.125	0.0
249.1666667	0.0
249.2083333	16.66667
249.25	86.11111
249.2916667	227.77778
249.3333333	341.66667
249.375	308.33333
249.4166667	497.22222
249.4583333	594.44444
249.5	513.88889
249.5416667	511.11111
249.5833333	533.33333
249.625	300.0
249.6666667	172.22222
249.7083333	38.88889
249.75	0.0
249.7916667	0.0
249.8333333	0.0
249.875	0.0
249.9166667	0.0
249.9583333	0.0
250.0	0.0
250.0416667	0.0
250.0833333	0.0
250.125	0.0
250.1666667	0.0
250.2083333	36.11111
250.25	158.33333
250.2916667	316.66667
250.3333333	452.77778
250.375	569.44444
250.4166667	644.44444
250.4583333	666.66667
250.5	655.55556
250.5416667	586.11111
250.5833333	480.55556
250.625	347.22222
250.6666667	194.44444
250.7083333	58.33333
250.75	0.0
250.7916667	0.0
250.8333333	0.0
250.875	0.0
250.9166667	0.0
250.9583333	0.0
251.0	0.0
251.0416667	0.0
251.0833333	0.0
251.125	0.0
251.1666667	0.0
251.2083333	36.11111
251.25	163.88889
251.2916667	313.88889
251.3333333	458.33333
251.375	575.0
251.4166667	652.77778
251.4583333	680.55556
251.5	658.33333
251.5416667	588.88889
251.5833333	480.55556
251.625	313.88889
251.6666667	172.22222
251.7083333	47.22222
251.75	0.0
251.7916667	0.0
251.8333333	0.0
251.875	0.0
251.9166667	0.0
251.9583333	0.0
252.0	0.0
252.0416667	0.0
252.0833333	0.0
252.125	0.0
252.1666667	0.0
252.2083333	33.33333
252.25	163.88889
252.2916667	319.44444
252.3333333	458.33333
252.375	572.22222
252.4166667	638.88889
252.4583333	677.77778
252.5	650.0
252.5416667	552.77778
252.5833333	469.44444
252.625	336.11111
252.6666667	175.0
252.7083333	44.44444
252.75	0.0
252.7916667	0.0
252.8333333	0.0
252.875	0.0
252.9166667	0.0
252.9583333	0.0
253.0	0.0
253.0416667	0.0
253.0833333	0.0
253.125	0.0
253.1666667	0.0
253.2083333	13.88889
253.25	41.66667
253.2916667	219.44444
253.3333333	238.88889
253.375	388.88889
253.4166667	572.22222
253.4583333	533.33333
253.5	586.11111
253.5416667	438.88889
253.5833333	391.66667
253.625	261.11111
253.6666667	150.0
253.7083333	38.88889
253.75	0.0
253.7916667	0.0
253.8333333	0.0
253.875	0.0
253.9166667	0.0
253.9583333	0.0
254.0	0.0
254.0416667	0.0
254.0833333	0.0
254.125	0.0
254.1666667	0.0
254.2083333	8.33333
254.25	116.66667
254.2916667	133.33333
254.3333333	86.11111
254.375	119.44444
254.4166667	100.0
254.4583333	75.0
254.5	175.0
254.5416667	277.77778
254.5833333	322.22222
254.625	272.22222
254.6666667	105.55556
254.7083333	41.66667
254.75	0.0
254.7916667	0.0
254.8333333	0.0
254.875	0.0
254.9166667	0.0
254.9583333	0.0
255.0	0.0
255.0416667	0.0
255.0833333	0.0
255.125	0.0
255.1666667	0.0
255.2083333	11.11111
255.25	83.33333
255.2916667	233.33333
255.3333333	230.55556
255.375	497.22222
255.4166667	255.55556
255.4583333	363.88889
255.5	419.44444
255.5416667	416.66667
255.5833333	447.22222
255.625	305.55556
255.6666667	125.0
255.7083333	27.77778
255.75	0.0
255.7916667	0.0
255.8333333	0.0
255.875	0.0
255.9166667	0.0
255.9583333	0.0
256.0	0.0
256.0416667	0.0
256.0833333	0.0
256.125	0.0
256.1666667	0.0
256.2083333	5.55556
256.25	38.88889
256.2916667	166.66667
256.3333333	275.0
256.375	438.88889
256.4166667	241.66667
256.4583333	183.33333
256.5	483.33333
256.5416667	469.44444
256.5833333	241.66667
256.625	169.44444
256.6666667	138.88889
256.7083333	27.77778
256.75	0.0
256.7916667	0.0
256.8333333	0.0
256.875	0.0
256.9166667	0.0
256.9583333	0.0
257.0	0.0
257.0416667	0.0
257.0833333	0.0
257.125	0.0
257.1666667	0.0
257.2083333	8.33333
257.25	44.44444
257.2916667	58.33333
257.3333333	58.33333
257.375	94.44444
257.4166667	216.66667
257.4583333	200.0
257.5	119.44444
257.5416667	311.11111
257.5833333	155.55556
257.625	47.22222
257.6666667	5.55556
257.7083333	5.55556
257.75	0.0
257.7916667	0.0
257.8333333	0.0
257.875	0.0
257.9166667	0.0
257.9583333	0.0
258.0	0.0
258.0416667	0.0
258.0833333	0.0
258.125	0.0
258.1666667	0.0
258.2083333	8.33333
258.25	66.66667
258.2916667	227.77778
258.3333333	411.11111
258.375	252.77778
258.4166667	327.77778
258.4583333	300.0
258.5	300.0
258.5416667	263.88889
258.5833333	216.66667
258.625	172.22222
258.6666667	97.22222
258.7083333	11.11111
258.75	0.0
258.7916667	0.0
258.8333333	0.0
258.875	0.0
258.9166667	0.0
258.9583333	0.0
259.0	0.0
259.0416667	0.0
259.0833333	0.0
259.125	0.0
259.1666667	0.0
259.2083333	13.88889
259.25	127.77778
259.2916667	288.88889
259.3333333	422.22222
259.375	538.88889
259.4166667	611.11111
259.4583333	633.33333
259.5	627.77778
259.5416667	519.44444
259.5833333	430.55556
259.625	252.77778
259.6666667	108.33333
259.7083333	16.66667
259.75	0.0
259.7916667	0.0
259.8333333	0.0
259.875	0.0
259.9166667	0.0
259.9583333	0.0
260.0	0.0
260.0416667	0.0
260.0833333	0.0
260.125	0.0
260.1666667	0.0
260.2083333	8.33333
260.25	38.88889
260.2916667	94.44444
260.3333333	116.66667
260.375	130.55556
260.4166667	227.77778
260.4583333	375.0
260.5	305.55556
260.5416667	283.33333
260.5833333	291.66667
260.625	141.66667
260.6666667	61.11111
260.7083333	11.11111
260.75	0.0
260.7916667	0.0
260.8333333	0.0
260.875	0.0
260.9166667	0.0
260.9583333	0.0
261.0	0.0
261.0416667	0.0
261.0833333	0.0
261.125	0.0
261.1666667	0.0
261.2083333	19.44444
261.25	55.55556
261.2916667	66.66667
261.3333333	116.66667
261.375	272.22222
261.4166667	255.55556
261.4583333	369.44444
261.5	380.55556
261.5416667	227.77778
261.5833333	347.22222
261.625	266.66667
261.6666667	130.55556
261.7083333	13.88889
261.75	0.0
261.7916667	0.0
261.8333333	0.0
261.875	0.0
261.9166667	0.0
261.9583333	0.0
262.0	0.0
262.0416667	0.0
262.0833333	0.0
262.125	0.0
262.1666667	0.0
262.2083333	13.88889
262.25	111.11111
262.2916667	236.11111
262.3333333	427.77778
262.375	472.22222
262.4166667	541.66667
262.4583333	613.88889
262.5	394.44444
262.5416667	363.88889
262.5833333	416.66667
262.625	222.22222
262.6666667	119.44444
262.7083333	11.11111
262.75	0.0
262.7916667	0.0
262.8333333	0.0
262.875	0.0
262.9166667	0.0
262.9583333	0.0
263.0	0.0
263.0416667	0.0
263.0833333	0.0
263.125	0.0
263.1666667	0.0
263.2083333	8.33333
263.25	105.55556
263.2916667	233.33333
263.3333333	277.77778
263.375	308.33333
263.4166667	377.77778
263.4583333	225.0
263.5	413.88889
263.5416667	416.66667
263.5833333	263.88889
263.625	122.22222
263.6666667	55.55556
263.7083333	11.11111
263.75	0.0
263.7916667	0.0
263.8333333	0.0
263.875	0.0
263.9166667	0.0
263.9583333	0.0
264.0	0.0
264.0416667	0.0
264.0833333	0.0
264.125	0.0
264.1666667	0.0
264.2083333	8.33333
264.25	63.88889
264.2916667	155.55556
264.3333333	241.66667
264.375	294.44444
264.4166667	325.0
264.4583333	383.33333
264.5	405.55556
264.5416667	297.22222
264.5833333	172.22222
264.625	113.88889
264.6666667	50.0
264.7083333	5.55556
264.75	0.0
264.7916667	0.0
264.8333333	0.0
264.875	0.0
264.9166667	0.0
264.9583333	0.0
265.0	0.0
265.0416667	0.0
265.0833333	0.0
265.125	0.0
265.1666667	0.0
265.2083333	5.55556
265.25	77.77778
265.2916667	194.44444
265.3333333	422.22222
265.375	375.0
265.4166667	422.22222
265.4583333	563.88889
265.5	547.22222
265.5416667	438.88889
265.5833333	425.0
265.625	288.88889
265.6666667	122.22222
265.7083333	8.33333
265.75	0.0
265.7916667	0.0
265.8333333	0.0
265.875	0.0
265.9166667	0.0
265.9583333	0.0
266.0	0.0
266.0416667	0.0
266.0833333	0.0
266.125	0.0
266.1666667	0.0
266.2083333	5.55556
266.25	30.55556
266.2916667	130.55556
266.3333333	233.33333
266.375	236.11111
266.4166667	172.22222
266.4583333	194.44444
266.5	158.33333
266.5416667	133.33333
266.5833333	66.66667
266.625	63.88889
266.6666667	19.44444
266.7083333	0.0
266.75	0.0
266.7916667	0.0
266.8333333	0.0
266.875	0.0
266.9166667	0.0
266.9583333	0.0
267.0	0.0
267.0416667	0.0
267.0833333	0.0
267.125	0.0
267.1666667	0.0
267.2083333	2.77778
267.25	52.77778
267.2916667	80.55556
267.3333333	177.77778
267.375	233.33333
267.4166667	302.77778
267.4583333	450.0
267.5	230.55556
267.5416667	175.0
267.5833333	66.66667
267.625	55.55556
267.6666667	33.33333
267.7083333	5.55556
267.75	0.0
267.7916667	0.0
267.8333333	0.0
267.875	0.0
267.9166667	0.0
267.9583333	0.0
268.0	0.0
268.0416667	0.0
268.0833333	0.0
268.125	0.0
268.1666667	0.0
268.2083333	2.77778
268.25	30.55556
268.2916667	91.66667
268.3333333	180.55556
268.375	244.44444
268.4166667	219.44444
268.4583333	283.33333
268.5	322.22222
268.5416667	302.77778
268.5833333	322.22222
268.625	252.77778
268.6666667	75.0
268.7083333	5.55556
268.75	0.0
268.7916667	0.0
268.8333333	0.0
268.875	0.0
268.9166667	0.0
268.9583333	0.0
269.0	0.0
269.0416667	0.0
269.0833333	0.0
269.125	0.0
269.1666667	0.0
269.2083333	2.77778
269.25	36.11111
269.2916667	72.22222
269.3333333	130.55556
269.375	194.44444
269.4166667	225.0
269.4583333	188.88889
269.5	108.33333
269.5416667	169.44444
269.5833333	197.22222
269.625	147.22222
269.6666667	113.88889
269.7083333	5.55556
269.75	0.0
269.7916667	0.0
269.8333333	0.0
269.875	0.0
269.9166667	0.0
269.9583333	0.0
270.0	0.0
270.0416667	0.0
270.0833333	0.0
270.125	0.0
270.1666667	0.0
270.2083333	0.0
270.25	19.44444
270.2916667	50.0
270.3333333	105.55556
270.375	230.55556
270.4166667	205.55556
270.4583333	319.44444
270.5	402.77778
270.5416667	250.0
270.5833333	377.77778
270.625	180.55556
270.6666667	22.22222
270.7083333	2.77778
270.75	0.0
270.7916667	0.0
270.8333333	0.0
270.875	0.0
270.9166667	0.0
270.9583333	0.0
271.0	0.0
271.0416667	0.0
271.0833333	0.0
271.125	0.0
271.1666667	0.0
271.2083333	2.77778
271.25	33.33333
271.2916667	97.22222
271.3333333	277.77778
271.375	444.44444
271.4166667	511.11111
271.4583333	516.66667
271.5	280.55556
271.5416667	469.44444
271.5833333	233.33333
271.625	186.11111
271.6666667	50.0
271.7083333	2.77778
271.75	0.0
271.7916667	0.0
271.8333333	0.0
271.875	0.0
271.9166667	0.0
271.9583333	0.0
272.0	0.0
272.0416667	0.0
272.0833333	0.0
272.125	0.0
272.1666667	0.0
272.2083333	5.55556
272.25	47.22222
272.2916667	208.33333
272.3333333	241.66667
272.375	213.88889
272.4166667	280.55556
272.4583333	391.66667
272.5	438.88889
272.5416667	558.33333
272.5833333	369.44444
272.625	238.88889
272.6666667	86.11111
272.7083333	2.77778
272.75	0.0
272.7916667	0.0
272.8333333	0.0
272.875	0.0
272.9166667	0.0
272.9583333	0.0
273.0	0.0
273.0416667	0.0
273.0833333	0.0
273.125	0.0
273.1666667	0.0
273.2083333	5.55556
273.25	83.33333
273.2916667	230.55556
273.3333333	358.33333
273.375	483.33333
273.4166667	552.77778
273.4583333	566.66667
273.5	552.77778
273.5416667	480.55556
273.5833333	355.55556
273.625	169.44444
273.6666667	55.55556
273.7083333	0.0
273.75	0.0
273.7916667	0.0
273.8333333	0.0
273.875	0.0
273.9166667	0.0
273.9583333	0.0
274.0	0.0
274.0416667	0.0
274.0833333	0.0
274.125	0.0
274.1666667	0.0
274.2083333	5.55556
274.25	72.22222
274.2916667	188.88889
274.3333333	327.77778
274.375	369.44444
274.4166667	436.11111
274.4583333	538.88889
274.5	544.44444
274.5416667	447.22222
274.5833333	305.55556
274.625	102.77778
274.6666667	25.0
274.7083333	0.0
274.75	0.0
274.7916667	0.0
274.8333333	0.0
274.875	0.0
274.9166667	0.0
274.9583333	0.0
275.0	0.0
275.0416667	0.0
275.0833333	0.0
275.125	0.0
275.1666667	0.0
275.2083333	0.0
275.25	25.0
275.2916667	111.11111
275.3333333	141.66667
275.375	144.44444
275.4166667	138.88889
275.4583333	216.66667
275.5	194.44444
275.5416667	230.55556
275.5833333	255.55556
275.625	161.11111
275.6666667	55.55556
275.7083333	2.77778
275.75	0.0
275.7916667	0.0
275.8333333	0.0
275.875	0.0
275.9166667	0.0
275.9583333	0.0
276.0	0.0
276.0416667	0.0
276.0833333	0.0
276.125	0.0
276.1666667	0.0
276.2083333	2.77778
276.25	47.22222
276.2916667	72.22222
276.3333333	52.77778
276.375	77.77778
276.4166667	166.66667
276.4583333	275.0
276.5	266.66667
276.5416667	191.66667
276.5833333	69.44444
276.625	11.11111
276.6666667	5.55556
276.7083333	0.0
276.75	0.0
276.7916667	0.0
276.8333333	0.0
276.875	0.0
276.9166667	0.0
276.9583333	0.0
277.0	0.0
277.0416667	0.0
277.0833333	0.0
277.125	0.0
277.1666667	0.0
277.2083333	0.0
277.25	8.33333
277.2916667	19.44444
277.3333333	36.11111
277.375	63.88889
277.4166667	227.77778
277.4583333	533.33333
277.5	369.44444
277.5416667	386.11111
277.5833333	330.55556
277.625	161.11111
277.6666667	50.0
277.7083333	0.0
277.75	0.0
277.7916667	0.0
277.8333333	0.0
277.875	0.0
277.9166667	0.0
277.9583333	0.0
278.0	0.0
278.0416667	0.0
278.0833333	0.0
278.125	0.0
278.1666667	0.0
278.2083333	0.0
278.25	13.88889
278.2916667	27.77778
278.3333333	52.77778
278.375	102.77778
278.4166667	130.55556
278.4583333	191.66667
278.5	169.44444
278.5416667	175.0
278.5833333	141.66667
278.625	83.33333
278.6666667	13.88889
278.7083333	0.0
278.75	0.0
278.7916667	0.0
278.8333333	0.0
278.875	0.0
278.9166667	0.0
278.9583333	0.0
279.0	0.0
279.0416667	0.0
279.0833333	0.0
279.125	0.0
279.1666667	0.0
279.2083333	0.0
279.25	11.11111
279.2916667	22.22222
279.3333333	22.22222
279.375	63.88889
279.4166667	150.0
279.4583333	275.0
279.5	369.44444
279.5416667	327.77778
279.5833333	236.11111
279.625	144.44444
279.6666667	36.11111
279.7083333	0.0
279.75	0.0
279.7916667	0.0
279.8333333	0.0
279.875	0.0
279.9166667	0.0
279.9583333	0.0
280.0	0.0
280.0416667	0.0
280.0833333	0.0
280.125	0.0
280.1666667	0.0
280.2083333	2.77778
280.25	44.44444
280.2916667	183.33333
280.3333333	344.44444
280.375	447.22222
280.4166667	441.66667
280.4583333	458.33333
280.5	394.44444
280.5416667	322.22222
280.5833333	183.33333
280.625	172.22222
280.6666667	30.55556
280.7083333	0.0
280.75	0.0
280.7916667	0.0
280.8333333	0.0
280.875	0.0
280.9166667	0.0
280.9583333	0.0
281.0	0.0
281.0416667	0.0
281.0833333	0.0
281.125	0.0
281.1666667	0.0
281.2083333	0.0
281.25	63.88889
281.2916667	183.33333
281.3333333	227.77778
281.375	325.0
281.4166667	508.33333
281.4583333	363.88889
281.5	294.44444
281.5416667	255.55556
281.5833333	166.66667
281.625	75.0
281.6666667	11.11111
281.7083333	0.0
281.75	0.0
281.7916667	0.0
281.8333333	0.0
281.875	0.0
281.9166667	0.0
281.9583333	0.0
282.0	0.0
282.0416667	0.0
282.0833333	0.0
282.125	0.0
282.1666667	0.0
282.2083333	0.0
282.25	47.22222
282.2916667	172.22222
282.3333333	305.55556
282.375	422.22222
282.4166667	319.44444
282.4583333	430.55556
282.5	219.44444
282.5416667	300.0
282.5833333	188.88889
282.625	94.44444
282.6666667	33.33333
282.7083333	0.0
282.75	0.0
282.7916667	0.0
282.8333333	0.0
282.875	0.0
282.9166667	0.0
282.9583333	0.0
283.0	0.0
283.0416667	0.0
283.0833333	0.0
283.125	0.0
283.1666667	0.0
283.2083333	2.77778
283.25	36.11111
283.2916667	158.33333
283.3333333	305.55556
283.375	416.66667
283.4166667	447.22222
283.4583333	380.55556
283.5	411.11111
283.5416667	358.33333
283.5833333	213.88889
283.625	75.0
283.6666667	36.11111
283.7083333	0.0
283.75	0.0
283.7916667	0.0
283.8333333	0.0
283.875	0.0
283.9166667	0.0
283.9583333	0.0
284.0	0.0
284.0416667	0.0
284.0833333	0.0
284.125	0.0
284.1666667	0.0
284.2083333	0.0
284.25	44.44444
284.2916667	169.44444
284.3333333	311.11111
284.375	419.44444
284.4166667	483.33333
284.4583333	505.55556
284.5	430.55556
284.5416667	297.22222
284.5833333	283.33333
284.625	86.11111
284.6666667	19.44444
284.7083333	0.0
284.75	0.0
284.7916667	0.0
284.8333333	0.0
284.875	0.0
284.9166667	0.0
284.9583333	0.0
285.0	0.0
285.0416667	0.0
285.0833333	0.0
285.125	0.0
285.1666667	0.0
285.2083333	0.0
285.25	11.11111
285.2916667	44.44444
285.3333333	69.44444
285.375	297.22222
285.4166667	283.33333
285.4583333	188.88889
285.5	252.77778
285.5416667	200.0
285.5833333	116.66667
285.625	63.88889
285.6666667	19.44444
285.7083333	0.0
285.75	0.0
285.7916667	0.0
285.8333333	0.0
285.875	0.0
285.9166667	0.0
285.9583333	0.0
286.0	0.0
286.0416667	0.0
286.0833333	0.0
286.125	0.0
286.1666667	0.0
286.2083333	0.0
286.25	25.0
286.2916667	58.33333
286.3333333	80.55556
286.375	69.44444
286.4166667	91.66667
286.4583333	219.44444
286.5	200.0
286.5416667	83.33333
286.5833333	25.0
286.625	16.66667
286.6666667	13.88889
286.7083333	0.0
286.75	0.0
286.7916667	0.0
286.8333333	0.0
286.875	0.0
286.9166667	0.0
286.9583333	0.0
287.0	0.0
287.0416667	0.0
287.0833333	0.0
287.125	0.0
287.1666667	0.0
287.2083333	0.0
287.25	41.66667
287.2916667	161.11111
287.3333333	225.0
287.375	369.44444
287.4166667	483.33333
287.4583333	325.0
287.5	261.11111
287.5416667	177.77778
287.5833333	91.66667
287.625	69.44444
287.6666667	27.77778
287.7083333	0.0
287.75	0.0
287.7916667	0.0
287.8333333	0.0
287.875	0.0
287.9166667	0.0
287.9583333	0.0
288.0	0.0
288.0416667	0.0
288.0833333	0.0
288.125	0.0
288.1666667	0.0
288.2083333	0.0
288.25	30.55556
288.2916667	152.77778
288.3333333	297.22222
288.375	405.55556
288.4166667	327.77778
288.4583333	500.0
288.5	436.11111
288.5416667	330.55556
288.5833333	161.11111
288.625	58.33333
288.6666667	11.11111
288.7083333	0.0
288.75	0.0
288.7916667	0.0
288.8333333	0.0
288.875	0.0
288.9166667	0.0
288.9583333	0.0
289.0	0.0
289.0416667	0.0
289.0833333	0.0
289.125	0.0
289.1666667	0.0
289.2083333	0.0
289.25	13.88889
289.2916667	33.33333
289.3333333	27.77778
289.375	38.88889
289.4166667	147.22222
289.4583333	313.88889
289.5	322.22222
289.5416667	238.88889
289.5833333	208.33333
289.625	122.22222
289.6666667	13.88889
289.7083333	0.0
289.75	0.0
289.7916667	0.0
289.8333333	0.0
289.875	0.0
289.9166667	0.0
289.9583333	0.0
290.0	0.0
290.0416667	0.0
290.0833333	0.0
290.125	0.0
290.1666667	0.0
290.2083333	0.0
290.25	8.33333
290.2916667	27.77778
290.3333333	80.55556
290.375	172.22222
290.4166667	194.44444
290.4583333	177.77778
290.5	175.0
290.5416667	202.77778
290.5833333	69.44444
290.625	19.44444
290.6666667	2.77778
290.7083333	0.0
290.75	0.0
290.7916667	0.0
290.8333333	0.0
290.875	0.0
290.9166667	0.0
290.9583333	0.0
291.0	0.0
291.0416667	0.0
291.0833333	0.0
291.125	0.0
291.1666667	0.0
291.2083333	0.0
291.25	8.33333
291.2916667	30.55556
291.3333333	61.11111
291.375	261.11111
291.4166667	236.11111
291.4583333	233.33333
291.5	197.22222
291.5416667	77.77778
291.5833333	86.11111
291.625	30.55556
291.6666667	5.55556
291.7083333	0.0
291.75	0.0
291.7916667	0.0
291.8333333	0.0
291.875	0.0
291.9166667	0.0
291.9583333	0.0
292.0	0.0
292.0416667	0.0
292.0833333	0.0
292.125	0.0
292.1666667	0.0
292.2083333	0.0
292.25	16.66667
292.2916667	119.44444
292.3333333	216.66667
292.375	208.33333
292.4166667	277.77778
292.4583333	386.11111
292.5	319.44444
292.5416667	255.55556
292.5833333	91.66667
292.625	36.11111
292.6666667	5.55556
292.7083333	0.0
292.75	0.0
292.7916667	0.0
292.8333333	0.0
292.875	0.0
292.9166667	0.0
292.9583333	0.0
293.0	0.0
293.0416667	0.0
293.0833333	0.0
293.125	0.0
293.1666667	0.0
293.2083333	0.0
293.25	8.33333
293.2916667	30.55556
293.3333333	75.0
293.375	80.55556
293.4166667	197.22222
293.4583333	177.77778
293.5	100.0
293.5416667	69.44444
293.5833333	97.22222
293.625	69.44444
293.6666667	8.33333
293.7083333	0.0
293.75	0.0
293.7916667	0.0
293.8333333	0.0
293.875	0.0
293.9166667	0.0
293.9583333	0.0
294.0	0.0
294.0416667	0.0
294.0833333	0.0
294.125	0.0
294.1666667	0.0
294.2083333	0.0
294.25	8.33333
294.2916667	33.33333
294.3333333	69.44444
294.375	113.88889
294.4166667	111.11111
294.4583333	222.22222
294.5	325.0
294.5416667	305.55556
294.5833333	183.33333
294.625	66.66667
294.6666667	5.55556
294.7083333	0.0
294.75	0.0
294.7916667	0.0
294.8333333	0.0
294.875	0.0
294.9166667	0.0
294.9583333	0.0
295.0	0.0
295.0416667	0.0
295.0833333	0.0
295.125	0.0
295.1666667	0.0
295.2083333	0.0
295.25	16.66667
295.2916667	97.22222
295.3333333	213.88889
295.375	291.66667
295.4166667	322.22222
295.4583333	347.22222
295.5	338.88889
295.5416667	261.11111
295.5833333	91.66667
295.625	100.0
295.6666667	5.55556
